scene,view,parent,child,parent_gt,child_gt,same,cos
n5_scene0007,view_el90,mask_004.png,mask_020.png,065-b_cups,065-b_cups,True,0.5629588509349293
n5_scene0007,view_el90,mask_007.png,mask_014.png,031_spoon,031_spoon,True,0.3508651754632879
n5_scene0007,view_el90,mask_008.png,mask_009.png,038_padlock,038_padlock,True,0.4707672688872003
n5_scene0007,view_el90,mask_008.png,mask_015.png,038_padlock,038_padlock,True,0.40876274748455
n5_scene0007,view_el90,mask_009.png,mask_015.png,038_padlock,038_padlock,True,0.6530109163334745
n5_scene0007,view_el90,mask_010.png,mask_021.png,040_large_marker,040_large_marker,True,0.5871180121577975
n5_scene0007,view_el90,mask_011.png,mask_020.png,065-b_cups,065-b_cups,True,0.8387379627468292
n5_scene0008,view_el30_az135,mask_002.png,mask_008.png,019_pitcher_base,019_pitcher_base,True,0.5647944968327587
n5_scene0008,view_el30_az135,mask_002.png,mask_010.png,019_pitcher_base,019_pitcher_base,True,0.579548735242144
n5_scene0008,view_el30_az135,mask_011.png,mask_015.png,009_gelatin_box,009_gelatin_box,True,0.4537115054368396
n5_scene0008,view_el30_az135,mask_012.png,mask_014.png,050_medium_clamp,050_medium_clamp,True,0.606128985405288
n5_scene0008,view_el30_az135,mask_012.png,mask_017.png,050_medium_clamp,050_medium_clamp,True,0.5886747668065805
n5_scene0008,view_el30_az135,mask_012.png,mask_018.png,050_medium_clamp,050_medium_clamp,True,0.6643876901057798
n5_scene0008,view_el30_az195,mask_002.png,mask_008.png,019_pitcher_base,019_pitcher_base,True,0.46585673653610327
n5_scene0008,view_el30_az195,mask_002.png,mask_014.png,019_pitcher_base,019_pitcher_base,True,0.40426108313857323
n5_scene0008,view_el30_az195,mask_003.png,mask_009.png,009_gelatin_box,009_gelatin_box,True,0.3479042184837796
n5_scene0008,view_el30_az195,mask_008.png,mask_014.png,019_pitcher_base,019_pitcher_base,True,0.5818448264205436
n5_scene0008,view_el30_az195,mask_010.png,mask_013.png,007_tuna_fish_can,007_tuna_fish_can,True,0.5810898904045456
n5_scene0008,view_el30_az195,mask_011.png,mask_015.png,065-a_cups,065-a_cups,True,0.6045535305701695
n5_scene0008,view_el30_az210,mask_002.png,mask_014.png,019_pitcher_base,019_pitcher_base,True,0.4851595260331327
n5_scene0008,view_el30_az210,mask_003.png,mask_010.png,009_gelatin_box,009_gelatin_box,True,0.32108208204467253
n5_scene0008,view_el30_az210,mask_009.png,mask_012.png,007_tuna_fish_can,007_tuna_fish_can,True,0.5478084938023523
n5_scene0008,view_el30_az210,mask_011.png,mask_015.png,065-a_cups,065-a_cups,True,0.5708740116703348
n5_scene0008,view_el30_az240,mask_008.png,mask_010.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6002623141658945
n5_scene0008,view_el30_az240,mask_011.png,mask_014.png,065-a_cups,065-a_cups,True,0.4245649811446105
n5_scene0008,view_el30_az240,mask_011.png,mask_015.png,065-a_cups,065-a_cups,True,0.49067912984104783
n5_scene0008,view_el45_az135,mask_003.png,mask_004.png,019_pitcher_base,019_pitcher_base,True,0.542696266649924
n5_scene0008,view_el45_az135,mask_003.png,mask_005.png,019_pitcher_base,019_pitcher_base,True,0.5941223470594131
n5_scene0008,view_el45_az135,mask_003.png,mask_011.png,019_pitcher_base,019_pitcher_base,True,0.7392891323524702
n5_scene0008,view_el45_az135,mask_010.png,mask_018.png,009_gelatin_box,009_gelatin_box,True,0.4521060786762672
n5_scene0008,view_el45_az225,mask_003.png,mask_005.png,019_pitcher_base,019_pitcher_base,True,0.6058663340301834
n5_scene0008,view_el45_az225,mask_003.png,mask_015.png,019_pitcher_base,019_pitcher_base,True,0.5581020578691991
n5_scene0008,view_el45_az225,mask_005.png,mask_015.png,019_pitcher_base,019_pitcher_base,True,0.5116831462549243
n5_scene0008,view_el45_az225,mask_012.png,mask_014.png,065-a_cups,065-a_cups,True,0.38868021151920384
n5_scene0008,view_el45_az225,mask_012.png,mask_016.png,065-a_cups,065-a_cups,True,0.8176473132830018
n5_scene0008,view_el45_az225,mask_012.png,mask_017.png,065-a_cups,065-a_cups,True,0.5002633378473137
n5_scene0008,view_el45_az225,mask_016.png,mask_017.png,065-a_cups,065-a_cups,True,0.42545619100853826
n5_scene0008,view_el60_az180,mask_002.png,mask_009.png,019_pitcher_base,019_pitcher_base,True,0.6775926563973134
n5_scene0008,view_el60_az180,mask_002.png,mask_010.png,019_pitcher_base,019_pitcher_base,True,0.6113745443622149
n5_scene0008,view_el60_az180,mask_011.png,mask_016.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6898567883484363
n5_scene0008,view_el60_az180,mask_013.png,mask_018.png,065-a_cups,065-a_cups,True,0.681596606067288
n5_scene0008,view_el60_az195,mask_000.png,mask_001.png,019_pitcher_base,019_pitcher_base,True,0.6424249991493004
n5_scene0008,view_el60_az195,mask_000.png,mask_002.png,019_pitcher_base,019_pitcher_base,True,0.5381557499141486
n5_scene0008,view_el60_az195,mask_000.png,mask_010.png,019_pitcher_base,019_pitcher_base,True,0.5151358112735097
n5_scene0008,view_el60_az195,mask_000.png,mask_017.png,019_pitcher_base,019_pitcher_base,True,0.557877822434432
n5_scene0008,view_el60_az195,mask_001.png,mask_010.png,019_pitcher_base,019_pitcher_base,True,0.6948640658959471
n5_scene0008,view_el60_az195,mask_013.png,mask_015.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6104695856986747
n5_scene0008,view_el60_az255,mask_004.png,mask_013.png,009_gelatin_box,009_gelatin_box,True,0.32607509145683383
n5_scene0008,view_el60_az255,mask_005.png,mask_010.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6989510815048015
n5_scene0008,view_el60_az255,mask_005.png,mask_012.png,007_tuna_fish_can,007_tuna_fish_can,True,0.5663585238266381
n5_scene0008,view_el60_az255,mask_011.png,mask_016.png,065-a_cups,065-a_cups,True,0.4961008566415375
n5_scene0008,view_el75_az105,mask_000.png,mask_003.png,019_pitcher_base,019_pitcher_base,True,0.6579828649512826
n5_scene0008,view_el75_az105,mask_000.png,mask_004.png,019_pitcher_base,019_pitcher_base,True,0.5519242107823639
n5_scene0008,view_el75_az105,mask_000.png,mask_012.png,019_pitcher_base,019_pitcher_base,True,0.43470548611916543
n5_scene0008,view_el75_az105,mask_000.png,mask_018.png,019_pitcher_base,019_pitcher_base,True,0.426204382337525
n5_scene0008,view_el75_az105,mask_008.png,mask_011.png,007_tuna_fish_can,007_tuna_fish_can,True,0.5935897915618791
n5_scene0008,view_el75_az105,mask_010.png,mask_013.png,065-a_cups,065-a_cups,True,0.5606060614503094
n5_scene0008,view_el75_az105,mask_010.png,mask_015.png,065-a_cups,065-a_cups,True,0.6809384423708048
n5_scene0008,view_el75_az225,mask_000.png,mask_001.png,019_pitcher_base,019_pitcher_base,True,0.638019787138739
n5_scene0008,view_el75_az225,mask_000.png,mask_002.png,019_pitcher_base,019_pitcher_base,True,0.6538520553957569
n5_scene0008,view_el75_az225,mask_000.png,mask_010.png,019_pitcher_base,019_pitcher_base,True,0.5528903288300793
n5_scene0008,view_el75_az225,mask_000.png,mask_011.png,019_pitcher_base,019_pitcher_base,True,0.5116388305403221
n5_scene0008,view_el75_az225,mask_000.png,mask_017.png,019_pitcher_base,019_pitcher_base,True,0.4767328822223945
n5_scene0008,view_el75_az225,mask_000.png,mask_019.png,019_pitcher_base,019_pitcher_base,True,0.3974809634712134
n5_scene0008,view_el75_az225,mask_001.png,mask_010.png,019_pitcher_base,019_pitcher_base,True,0.6738982250401256
n5_scene0008,view_el75_az225,mask_001.png,mask_011.png,019_pitcher_base,019_pitcher_base,True,0.7331279753793103
n5_scene0008,view_el75_az225,mask_008.png,mask_014.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6963845357943654
n5_scene0008,view_el75_az225,mask_008.png,mask_018.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6246056160318441
n5_scene0008,view_el75_az225,mask_013.png,mask_020.png,065-a_cups,065-a_cups,True,0.713859733332888
n5_scene0008,view_el90,mask_001.png,mask_007.png,019_pitcher_base,019_pitcher_base,True,0.6233858625324471
n5_scene0008,view_el90,mask_001.png,mask_012.png,019_pitcher_base,019_pitcher_base,True,0.5780634595460115
n5_scene0008,view_el90,mask_001.png,mask_013.png,019_pitcher_base,019_pitcher_base,True,0.6342896137029653
n5_scene0008,view_el90,mask_001.png,mask_017.png,019_pitcher_base,019_pitcher_base,True,0.5205511656471996
n5_scene0008,view_el90,mask_002.png,mask_020.png,009_gelatin_box,009_gelatin_box,True,0.2726383778954917
n5_scene0008,view_el90,mask_004.png,mask_011.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6335509071802607
n5_scene0008,view_el90,mask_010.png,mask_016.png,065-a_cups,065-a_cups,True,0.6362986696042116
n5_scene0009,view_el30_az135,mask_007.png,mask_012.png,008_pudding_box,008_pudding_box,True,0.4456934703655272
n5_scene0009,view_el30_az135,mask_013.png,mask_014.png,070-b_colored_wood_blocks,070-b_colored_wood_blocks,True,0.5311279848132888
n5_scene0009,view_el30_az135,mask_013.png,mask_015.png,070-b_colored_wood_blocks,070-b_colored_wood_blocks,True,0.5484372576814596
n5_scene0009,view_el30_az195,mask_002.png,mask_012.png,008_pudding_box,008_pudding_box,True,0.5541037608395829
n5_scene0009,view_el30_az195,mask_013.png,mask_016.png,070-b_colored_wood_blocks,070-b_colored_wood_blocks,True,0.7551352682386363
n5_scene0009,view_el30_az210,mask_001.png,mask_009.png,008_pudding_box,008_pudding_box,True,0.4201428928824319
n5_scene0009,view_el30_az210,mask_001.png,mask_012.png,008_pudding_box,008_pudding_box,True,0.4834116488686601
n5_scene0009,view_el30_az210,mask_001.png,mask_018.png,008_pudding_box,008_pudding_box,True,0.24995560979572373
n5_scene0009,view_el30_az210,mask_014.png,mask_016.png,070-b_colored_wood_blocks,070-b_colored_wood_blocks,True,0.7548110213270108
n5_scene0009,view_el30_az240,mask_002.png,mask_008.png,008_pudding_box,008_pudding_box,True,0.6372706651042553
n5_scene0009,view_el30_az240,mask_002.png,mask_010.png,008_pudding_box,008_pudding_box,True,0.591366570976882
n5_scene0009,view_el30_az240,mask_013.png,mask_018.png,015_peach,012_strawberry,False,0.6420753530976026
n5_scene0009,view_el45_az135,mask_006.png,mask_011.png,008_pudding_box,008_pudding_box,True,0.5273262743980649
n5_scene0009,view_el45_az135,mask_006.png,mask_013.png,008_pudding_box,008_pudding_box,True,0.3222912616598123
n5_scene0009,view_el45_az225,mask_002.png,mask_007.png,008_pudding_box,008_pudding_box,True,0.4558866993832167
n5_scene0009,view_el45_az225,mask_008.png,mask_012.png,057_racquetball,057_racquetball,True,0.454331532851097
n5_scene0009,view_el45_az225,mask_008.png,mask_013.png,057_racquetball,057_racquetball,True,0.4844940228563499
n5_scene0009,view_el45_az225,mask_008.png,mask_014.png,057_racquetball,070-b_colored_wood_blocks,False,0.4066212489816784
n5_scene0009,view_el60_az180,mask_000.png,mask_008.png,008_pudding_box,008_pudding_box,True,0.49548886822287286
n5_scene0009,view_el60_az180,mask_012.png,mask_017.png,070-b_colored_wood_blocks,070-b_colored_wood_blocks,True,0.791684917991726
n5_scene0009,view_el60_az195,mask_000.png,mask_009.png,008_pudding_box,008_pudding_box,True,0.5134272260170692
n5_scene0009,view_el60_az255,mask_001.png,mask_007.png,008_pudding_box,008_pudding_box,True,0.2136294210852815
n5_scene0009,view_el60_az255,mask_001.png,mask_009.png,008_pudding_box,008_pudding_box,True,0.5124432863138602
n5_scene0009,view_el60_az255,mask_007.png,mask_009.png,008_pudding_box,008_pudding_box,True,0.3407843775847269
n5_scene0009,view_el60_az255,mask_016.png,mask_019.png,070-b_colored_wood_blocks,070-b_colored_wood_blocks,True,0.7745097926014675
n5_scene0009,view_el75_az105,mask_000.png,mask_011.png,008_pudding_box,008_pudding_box,True,0.4028281516885589
n5_scene0009,view_el75_az105,mask_000.png,mask_013.png,008_pudding_box,008_pudding_box,True,0.6619402241253367
n5_scene0009,view_el75_az105,mask_000.png,mask_014.png,008_pudding_box,008_pudding_box,True,0.47888815726915307
n5_scene0009,view_el75_az225,mask_000.png,mask_009.png,008_pudding_box,008_pudding_box,True,0.2997987278840991
n5_scene0009,view_el75_az225,mask_000.png,mask_018.png,008_pudding_box,008_pudding_box,True,0.3951985980475492
n5_scene0009,view_el75_az225,mask_010.png,mask_011.png,057_racquetball,057_racquetball,True,0.643146315097269
n5_scene0009,view_el75_az225,mask_014.png,mask_017.png,070-b_colored_wood_blocks,070-b_colored_wood_blocks,True,0.6298120162854118
n5_scene0009,view_el90,mask_013.png,mask_016.png,070-b_colored_wood_blocks,070-b_colored_wood_blocks,True,0.6936025095209364
n5_scene0010,view_el30_az135,mask_005.png,mask_014.png,024_bowl,024_bowl,True,0.7389055513064066
n5_scene0010,view_el30_az135,mask_012.png,mask_022.png,044_flat_screwdriver,044_flat_screwdriver,True,0.6742768296406545
n5_scene0010,view_el30_az135,mask_012.png,mask_025.png,044_flat_screwdriver,044_flat_screwdriver,True,0.6791216076628452
n5_scene0010,view_el30_az135,mask_015.png,mask_017.png,030_fork,030_fork,True,0.6018759118500869
n5_scene0010,view_el30_az195,mask_005.png,mask_011.png,024_bowl,024_bowl,True,0.39580541147319304
n5_scene0010,view_el30_az195,mask_005.png,mask_012.png,024_bowl,024_bowl,True,0.41225081722505846
n5_scene0010,view_el30_az195,mask_005.png,mask_023.png,024_bowl,024_bowl,True,0.263189236172675
n5_scene0010,view_el30_az195,mask_008.png,mask_010.png,044_flat_screwdriver,044_flat_screwdriver,True,0.34886180144803514
n5_scene0010,view_el30_az195,mask_008.png,mask_016.png,044_flat_screwdriver,044_flat_screwdriver,True,0.5085660047205134
n5_scene0010,view_el30_az195,mask_008.png,mask_018.png,044_flat_screwdriver,044_flat_screwdriver,True,0.3615235372063721
n5_scene0010,view_el30_az195,mask_009.png,mask_014.png,017_orange,017_orange,True,0.5670256030083589
n5_scene0010,view_el30_az195,mask_010.png,mask_018.png,044_flat_screwdriver,044_flat_screwdriver,True,0.700212680344318
n5_scene0010,view_el30_az195,mask_011.png,mask_023.png,024_bowl,024_bowl,True,0.4683420806490215
n5_scene0010,view_el30_az195,mask_015.png,mask_020.png,030_fork,030_fork,True,0.7007424960123171
n5_scene0010,view_el30_az210,mask_005.png,mask_013.png,024_bowl,024_bowl,True,0.5664051119160851
n5_scene0010,view_el30_az210,mask_005.png,mask_014.png,024_bowl,024_bowl,True,0.6061068772040743
n5_scene0010,view_el30_az210,mask_005.png,mask_026.png,024_bowl,024_bowl,True,0.3344166657664237
n5_scene0010,view_el30_az210,mask_005.png,mask_027.png,024_bowl,024_bowl,True,0.34805403561057147
n5_scene0010,view_el30_az210,mask_009.png,mask_019.png,044_flat_screwdriver,044_flat_screwdriver,True,0.6034740723298482
n5_scene0010,view_el30_az210,mask_012.png,mask_016.png,017_orange,017_orange,True,0.6713695171885754
n5_scene0010,view_el30_az210,mask_013.png,mask_026.png,024_bowl,024_bowl,True,0.4765085623944708
n5_scene0010,view_el30_az210,mask_013.png,mask_027.png,024_bowl,024_bowl,True,0.44340979857941865
n5_scene0010,view_el30_az210,mask_018.png,mask_023.png,030_fork,030_fork,True,0.6206655107796057
n5_scene0010,view_el30_az240,mask_007.png,mask_027.png,024_bowl,024_bowl,True,0.41612967724494365
n5_scene0010,view_el30_az240,mask_007.png,mask_028.png,024_bowl,024_bowl,True,0.4878507992148693
n5_scene0010,view_el30_az240,mask_010.png,mask_020.png,044_flat_screwdriver,044_flat_screwdriver,True,0.6294215060342807
n5_scene0010,view_el30_az240,mask_013.png,mask_017.png,032_knife,032_knife,True,0.5566635871678345
n5_scene0010,view_el30_az240,mask_013.png,mask_019.png,032_knife,032_knife,True,0.34121013537180533
n5_scene0010,view_el45_az135,mask_003.png,mask_017.png,024_bowl,024_bowl,True,0.5882701144904399
n5_scene0010,view_el45_az135,mask_003.png,mask_026.png,024_bowl,024_bowl,True,0.37976115964012624
n5_scene0010,view_el45_az135,mask_011.png,mask_023.png,044_flat_screwdriver,044_flat_screwdriver,True,0.7363400437186137
n5_scene0010,view_el45_az135,mask_014.png,mask_015.png,030_fork,030_fork,True,0.5798201909197065
n5_scene0010,view_el45_az225,mask_003.png,mask_016.png,024_bowl,024_bowl,True,0.6355037224778359
n5_scene0010,view_el45_az225,mask_003.png,mask_025.png,024_bowl,024_bowl,True,0.37989299098196316
n5_scene0010,view_el45_az225,mask_009.png,mask_017.png,044_flat_screwdriver,044_flat_screwdriver,True,0.6472756351594117
n5_scene0010,view_el45_az225,mask_009.png,mask_022.png,044_flat_screwdriver,044_flat_screwdriver,True,0.7051329374891367
n5_scene0010,view_el45_az225,mask_011.png,mask_015.png,017_orange,017_orange,True,0.6610669963144322
n5_scene0010,view_el60_az180,mask_001.png,mask_011.png,024_bowl,024_bowl,True,0.6795933124316955
n5_scene0010,view_el60_az180,mask_001.png,mask_025.png,024_bowl,024_bowl,True,0.4137562586324507
n5_scene0010,view_el60_az180,mask_001.png,mask_026.png,024_bowl,024_bowl,True,0.4302630716063778
n5_scene0010,view_el60_az180,mask_001.png,mask_027.png,024_bowl,024_bowl,True,0.4254384754119849
n5_scene0010,view_el60_az180,mask_001.png,mask_028.png,024_bowl,024_bowl,True,0.4173768391545152
n5_scene0010,view_el60_az180,mask_008.png,mask_022.png,044_flat_screwdriver,044_flat_screwdriver,True,0.7789415914449147
n5_scene0010,view_el60_az180,mask_015.png,mask_016.png,030_fork,030_fork,True,0.6361698400144128
n5_scene0010,view_el60_az195,mask_000.png,mask_012.png,024_bowl,024_bowl,True,0.6856833067633334
n5_scene0010,view_el60_az195,mask_000.png,mask_026.png,024_bowl,024_bowl,True,0.41276619321742214
n5_scene0010,view_el60_az195,mask_000.png,mask_027.png,024_bowl,024_bowl,True,0.398897616272035
n5_scene0010,view_el60_az195,mask_000.png,mask_028.png,024_bowl,024_bowl,True,0.4632089822456228
n5_scene0010,view_el60_az195,mask_008.png,mask_023.png,044_flat_screwdriver,044_flat_screwdriver,True,0.6566820410429737
n5_scene0010,view_el60_az195,mask_014.png,mask_015.png,032_knife,032_knife,True,0.5137586867231736
n5_scene0010,view_el60_az255,mask_001.png,mask_006.png,024_bowl,024_bowl,True,0.7161632416562586
n5_scene0010,view_el60_az255,mask_001.png,mask_024.png,024_bowl,024_bowl,True,0.397049527395972
n5_scene0010,view_el60_az255,mask_001.png,mask_025.png,024_bowl,024_bowl,True,0.4769402844417705
n5_scene0010,view_el60_az255,mask_001.png,mask_026.png,024_bowl,024_bowl,True,0.4480357556840523
n5_scene0010,view_el60_az255,mask_001.png,mask_027.png,024_bowl,024_bowl,True,0.3811878801663364
n5_scene0010,view_el60_az255,mask_009.png,mask_014.png,017_orange,017_orange,True,0.6706486740472855
n5_scene0010,view_el60_az255,mask_010.png,mask_013.png,032_knife,032_knife,True,0.5965373266571002
n5_scene0010,view_el60_az255,mask_010.png,mask_015.png,032_knife,032_knife,True,0.5393989575317656
n5_scene0010,view_el60_az255,mask_011.png,mask_020.png,044_flat_screwdriver,044_flat_screwdriver,True,0.6082837416545233
n5_scene0010,view_el60_az255,mask_011.png,mask_021.png,044_flat_screwdriver,044_flat_screwdriver,True,0.7483203491873655
n5_scene0010,view_el60_az255,mask_016.png,mask_018.png,030_fork,030_fork,True,0.6577791273147753
n5_scene0010,view_el75_az105,mask_000.png,mask_006.png,024_bowl,024_bowl,True,0.7293840672882714
n5_scene0010,view_el75_az105,mask_000.png,mask_024.png,024_bowl,024_bowl,True,0.4207779642232231
n5_scene0010,view_el75_az105,mask_000.png,mask_025.png,024_bowl,024_bowl,True,0.49599851068430684
n5_scene0010,view_el75_az105,mask_000.png,mask_026.png,024_bowl,024_bowl,True,0.43391829841457163
n5_scene0010,view_el75_az105,mask_000.png,mask_027.png,024_bowl,024_bowl,True,0.3752287862498822
n5_scene0010,view_el75_az105,mask_000.png,mask_028.png,024_bowl,024_bowl,True,0.3264153996503444
n5_scene0010,view_el75_az105,mask_011.png,mask_021.png,044_flat_screwdriver,044_flat_screwdriver,True,0.7937036709899572
n5_scene0010,view_el75_az105,mask_013.png,mask_014.png,030_fork,030_fork,True,0.7040570220234321
n5_scene0010,view_el75_az225,mask_000.png,mask_006.png,024_bowl,024_bowl,True,0.6864602925203612
n5_scene0010,view_el75_az225,mask_000.png,mask_028.png,024_bowl,024_bowl,True,0.4463719914934688
n5_scene0010,view_el75_az225,mask_000.png,mask_029.png,024_bowl,024_bowl,True,0.4635890937173436
n5_scene0010,view_el75_az225,mask_010.png,mask_024.png,044_flat_screwdriver,044_flat_screwdriver,True,0.4180520523913849
n5_scene0010,view_el75_az225,mask_010.png,mask_025.png,044_flat_screwdriver,044_flat_screwdriver,True,0.6561422823906775
n5_scene0010,view_el75_az225,mask_011.png,mask_014.png,032_knife,032_knife,True,0.41895577279531115
n5_scene0010,view_el75_az225,mask_011.png,mask_017.png,032_knife,032_knife,True,0.31670666954648585
n5_scene0010,view_el75_az225,mask_016.png,mask_018.png,030_fork,030_fork,True,0.6446881298654698
n5_scene0010,view_el75_az225,mask_024.png,mask_025.png,044_flat_screwdriver,044_flat_screwdriver,True,0.43714458633044445
n5_scene0010,view_el90,mask_000.png,mask_005.png,024_bowl,024_bowl,True,0.6666054882693457
n5_scene0010,view_el90,mask_000.png,mask_027.png,024_bowl,024_bowl,True,0.37292519195156987
n5_scene0010,view_el90,mask_012.png,mask_024.png,044_flat_screwdriver,044_flat_screwdriver,True,0.8367152508350897
n5_scene0010,view_el90,mask_016.png,mask_017.png,030_fork,030_fork,True,0.6240201357024089
n5_scene0011,view_el30_az135,mask_005.png,mask_017.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.519634094042031
n5_scene0011,view_el30_az135,mask_005.png,mask_020.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.5115841016514177
n5_scene0011,view_el30_az135,mask_005.png,mask_022.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.4499105072611247
n5_scene0011,view_el30_az135,mask_005.png,mask_024.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.5085084547916607
n5_scene0011,view_el30_az135,mask_005.png,mask_025.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.5307270738161342
n5_scene0011,view_el30_az135,mask_005.png,mask_027.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.5228025584970115
n5_scene0011,view_el30_az135,mask_005.png,mask_028.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.5785042341313211
n5_scene0011,view_el30_az135,mask_005.png,mask_029.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.5891383288830162
n5_scene0011,view_el30_az135,mask_005.png,mask_030.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.6326477950697951
n5_scene0011,view_el30_az135,mask_005.png,mask_031.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.6809669528241163
n5_scene0011,view_el30_az135,mask_005.png,mask_032.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.5428156654322087
n5_scene0011,view_el30_az135,mask_014.png,mask_018.png,065-c_cups,065-c_cups,True,0.6131747743592136
n5_scene0011,view_el30_az135,mask_017.png,mask_027.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.7647823013798418
n5_scene0011,view_el30_az195,mask_003.png,mask_004.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.7456487796217475
n5_scene0011,view_el30_az195,mask_003.png,mask_005.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.331852957933431
n5_scene0011,view_el30_az195,mask_003.png,mask_012.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.6995630770176848
n5_scene0011,view_el30_az195,mask_003.png,mask_013.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.6467422103959644
n5_scene0011,view_el30_az195,mask_003.png,mask_015.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.3292675711337031
n5_scene0011,view_el30_az195,mask_003.png,mask_021.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.7174833538940755
n5_scene0011,view_el30_az195,mask_003.png,mask_022.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.32942100688107023
n5_scene0011,view_el30_az195,mask_003.png,mask_024.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.3876827664380306
n5_scene0011,view_el30_az195,mask_003.png,mask_025.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.2951225415678514
n5_scene0011,view_el30_az195,mask_003.png,mask_026.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.27600641099756607
n5_scene0011,view_el30_az195,mask_003.png,mask_027.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.2679295147330525
n5_scene0011,view_el30_az195,mask_003.png,mask_028.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.35612883223941993
n5_scene0011,view_el30_az195,mask_003.png,mask_029.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.27498066315473213
n5_scene0011,view_el30_az195,mask_003.png,mask_031.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.3106877341844787
n5_scene0011,view_el30_az195,mask_003.png,mask_032.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.28304007038675055
n5_scene0011,view_el30_az195,mask_003.png,mask_033.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.2832887672924156
n5_scene0011,view_el30_az195,mask_003.png,mask_034.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.3439844985081099
n5_scene0011,view_el30_az195,mask_003.png,mask_035.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.29626480004890604
n5_scene0011,view_el30_az195,mask_003.png,mask_036.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.3275032299248653
n5_scene0011,view_el30_az195,mask_003.png,mask_038.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.3153023395455317
n5_scene0011,view_el30_az195,mask_003.png,mask_039.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.3436592417610034
n5_scene0011,view_el30_az195,mask_003.png,mask_040.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.32306386215902433
n5_scene0011,view_el30_az195,mask_003.png,mask_042.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.319404997495652
n5_scene0011,view_el30_az195,mask_003.png,mask_043.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.30926864480222466
n5_scene0011,view_el30_az195,mask_004.png,mask_005.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.3989688579173378
n5_scene0011,view_el30_az195,mask_004.png,mask_021.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.6343127842572494
n5_scene0011,view_el30_az195,mask_004.png,mask_022.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.3225478606403448
n5_scene0011,view_el30_az195,mask_004.png,mask_024.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.42953391268168417
n5_scene0011,view_el30_az195,mask_004.png,mask_025.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.26730556619387874
n5_scene0011,view_el30_az195,mask_004.png,mask_026.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.26544972950219087
n5_scene0011,view_el30_az195,mask_004.png,mask_027.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.2623088282719581
n5_scene0011,view_el30_az195,mask_004.png,mask_028.png,070-a_colored_wood_blocks,070-a_colored_wood_blocks,True,0.3366255611472695
